event_name,event_timestamp,sample_time_sec,received_order,block_id,block_order,group_id,session_half,counterbalance_group,condition,condition_type,event_type,event_value,duration_sec,exclude_before_sec,exclude_after_sec,trial_id,question_id,correct_answer,participant_answer,is_correct,reaction_time_ms,notes,run_id,subject_id,session_id,client_event_id,client_id,received_timestamp,client_timestamp,client_monotonic_ms,timestamp_source,clock_offset_sec,clock_round_trip_ms,eeg_received_order,eeg_sample_number,eeg_stream_segment,alignment_error_ms,alignment_status,identity_status,context_matches_current,state_applied,start_number,generated_timestamp,displayed_timestamp,hidden_timestamp,after_block_id,affected_block_id,planned_duration,actual_duration,is_formal_experiment,operator_id,override_reason,sensitivity_exclude_before_sec,course_attention_rating,mental_effort,video_interest,video_difficulty,subtraction_compliance,subtraction_compliance_low_pct,subtraction_compliance_high_pct,subtraction_difficulty,reported_final_number,rating_item,rating_value,quiz_score,quiz_total,question_text,response_index,response_text,video_id,condition_label,video_time_sec,browser_timestamp,recorder_timestamp,device_sample_number,probe_id,probe_index,probe_schedule_id,probe_planned_time_sec,response,response_label,response_time_ms,confidence,probe_attention,pause_reason
eeg_dropout,1789893328.3483374,,597942,6,6,,2,G07,B,bbbd_subtraction,eeg_dropout,signal_lost,,0.0,0.0,,,,,,,absence_threshold_sec=2,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893328.3483374,,,server,,,,,,-2718.9998626708984,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893328.3483374,,,,,,,,,,,eeg_dropout
qc_status_change,1789893328.3483374,,597942,6,6,,2,G07,B,bbbd_subtraction,qc_status_change,bad,,0.0,0.0,,,,,,,已连续 2.7 秒没有EEG，请立即重新连接耳机。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893328.3483374,,,server,,,,,,-2718.9998626708984,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893328.3483374,,,,,,,,,,,
phase_change,1789893328.6148872,,597942,6,6,,2,G07,B,bbbd_subtraction,phase_change,paused,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,bfaf40b8-f5a4-46bf-b0da-a73c9f63dca4,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893328.6143374,1789893328.6181,2968138.199999988,browser_calibrated,-0.0032126903533935547,1.3000965118408203,,,,-2985.5496883392334,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,101.464,1789893328.6181,1789893328.6143374,,,,,,,,,,,
video_pause,1789893328.6148872,,597942,6,6,,2,G07,B,bbbd_subtraction,video_pause,101.464,,0.0,0.0,,,,,,,"{""client_event_id"":""bfaf40b8-f5a4-46bf-b0da-a73c9f63dca4"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893328.6181,""client_monotonic_ms"":2968138.199999988,""event_timestamp"":1789893328.6148872,""clock_offset_sec"":-0.0032126903533935547,""clock_round_trip_ms"":1.3000965118408203,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""video_pause"",""iso_time"":""2026-09-20T08:35:28.618Z"",""relative_ms"":132081,""video_time_sec"":101.464,""pause_reason"":""eeg_dropout"",""reason"":""automatic_watchdog""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,bfaf40b8-f5a4-46bf-b0da-a73c9f63dca4,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893328.6143374,1789893328.6181,2968138.199999988,browser_calibrated,-0.0032126903533935547,1.3000965118408203,,,,-2985.5496883392334,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,101.464,1789893328.6181,1789893328.6143374,,,,,,,,,,,eeg_dropout
device_disconnected,1789893329.8173375,,597942,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893329.8173375,,,server,,,,,,-4187.999963760376,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893329.8173375,,,,,,,,,,,
device_error,1789893338.5513375,,597942,6,6,,2,G07,B,bbbd_subtraction,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893338.5513375,,,server,,,,,,-12921.99993133545,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893338.5513375,,,,,,,,,,,
device_disconnected,1789893338.5513375,,597942,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893338.5513375,,,server,,,,,,-12921.99993133545,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893338.5513375,,,,,,,,,,,
device_error,1789893349.1293375,,597942,6,6,,2,G07,B,bbbd_subtraction,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893349.1293375,,,server,,,,,,-23500.0,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893349.1293375,,,,,,,,,,,
device_disconnected,1789893349.1293375,,597942,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893349.1293375,,,server,,,,,,-23500.0,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893349.1293375,,,,,,,,,,,
device_error,1789893362.6613376,,597942,6,6,,2,G07,B,bbbd_subtraction,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893362.6613376,,,server,,,,,,-37032.00006484985,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893362.6613376,,,,,,,,,,,
device_disconnected,1789893362.6613376,,597942,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893362.6613376,,,server,,,,,,-37032.00006484985,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893362.6613376,,,,,,,,,,,
device_error,1789893369.9113376,,597942,6,6,,2,G07,B,bbbd_subtraction,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893369.9113376,,,server,,,,,,-44282.00006484985,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893369.9113376,,,,,,,,,,,
device_disconnected,1789893369.9113376,,597942,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893369.9113376,,,server,,,,,,-44282.00006484985,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893369.9113376,,,,,,,,,,,
device_connected,1789893385.8173375,,597942,6,6,,2,G07,B,bbbd_subtraction,device_connected,74:4D:BD:62:FD:8D,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893385.8173375,,,server,,,,,,-60187.999963760376,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893385.8173375,,,,,,,,,,,
eeg_recovery,1789893385.8323376,2436.708,597942,6,6,,2,G07,B,bbbd_subtraction,eeg_recovery,signal_recovered,60.20300006866455,0.0,0.0,,,,,,,等待实验员重新确认同步后恢复视频,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893385.8323376,,,server,,,597942,609177,30,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893385.8323376,609177,,,,,,,,,,eeg_dropout
qc_status_change,1789893386.6763375,2437.544,598152,6,6,,2,G07,B,bbbd_subtraction,qc_status_change,waiting,,0.0,0.0,,,,,,,等待至少2秒EEG数据。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893386.6763375,,,server,,,598151,609386,30,-46.99993133544922,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893386.6763375,609386,,,,,,,,,,
qc_status_change,1789893388.6763375,2439.544,598652,6,6,,2,G07,B,bbbd_subtraction,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893388.6763375,,,server,,,598651,609886,30,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893388.6763375,609886,,,,,,,,,,
eeg_recovery_confirmed,1789893390.1063876,2440.984,599012,6,6,,2,G07,B,bbbd_subtraction,eeg_recovery_confirmed,101.464,,0.0,0.0,,,,,,,"{""client_event_id"":""3a69e553-a3ff-4d62-9919-7cf7959d1b69"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893390.1129,""client_monotonic_ms"":3029633.0999999642,""event_timestamp"":1789893390.1063876,""clock_offset_sec"":-0.00651240348815918,""clock_round_trip_ms"":1.4998912811279297,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""eeg_recovery_confirmed"",""iso_time"":""2026-09-20T08:36:30.112Z"",""relative_ms"":193576,""video_time_sec"":101.464,""pause_reason"":""eeg_dropout""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,3a69e553-a3ff-4d62-9919-7cf7959d1b69,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893390.1143374,1789893390.1129,3029633.0999999642,browser_calibrated,-0.00651240348815918,1.4998912811279297,599011,610246,30,-8.050203323364258,host_receive_nearest,verified,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,101.464,1789893390.1129,1789893390.1143374,610246,,,,,,,,,,
phase_change,1789893390.1121876,2440.988,599017,6,6,,2,G07,B,bbbd_subtraction,phase_change,video,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,60ce87c7-00f2-41a1-b5eb-aaae8c0eca87,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893390.1293375,1789893390.1187,3029638.899999976,browser_calibrated,-0.00651240348815918,1.4998912811279297,599012,610247,30,2.149820327758789,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,101.464,1789893390.1187,1789893390.1293375,610247,,,,,,,,,,
video_resume,1789893390.1121876,2440.988,599017,6,6,,2,G07,B,bbbd_subtraction,video_resume,101.464,,0.0,0.0,,,,,,,"{""client_event_id"":""60ce87c7-00f2-41a1-b5eb-aaae8c0eca87"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893390.1187,""client_monotonic_ms"":3029638.899999976,""event_timestamp"":1789893390.1121876,""clock_offset_sec"":-0.00651240348815918,""clock_round_trip_ms"":1.4998912811279297,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""video_resume"",""iso_time"":""2026-09-20T08:36:30.118Z"",""relative_ms"":193581,""video_time_sec"":101.464,""pause_reason"":""eeg_dropout""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,60ce87c7-00f2-41a1-b5eb-aaae8c0eca87,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893390.1293375,1789893390.1187,3029638.899999976,browser_calibrated,-0.00651240348815918,1.4998912811279297,599012,610247,30,2.149820327758789,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,101.464,1789893390.1187,1789893390.1293375,610247,,,,,,,,,,eeg_dropout
qc_status_change,1789893422.6923375,2472.564,606627,6,6,,2,G07,B,bbbd_subtraction,qc_status_change,bad,,0.0,0.0,,,,,,,丢包率 12.39% 过高，请检查蓝牙距离、供电和连接。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893422.6923375,,,server,,,606626,618141,30,-62.99996376037598,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893422.6923375,618141,,,,,,,,,,
probe_onset,1789893441.9918375,,607647,6,6,,2,G07,B,bbbd_subtraction,probe_onset,Block 6_2_910f4535,,0.0,0.0,,,,,,,"{""client_event_id"":""ee5e06cf-dd8a-4d39-8c6a-76809300a845"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893441.9959,""client_monotonic_ms"":3081516,""event_timestamp"":1789893441.9918375,""clock_offset_sec"":-0.0040624141693115234,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""probe_onset"",""iso_time"":""2026-09-20T08:37:21.995Z"",""relative_ms"":245458,""video_time_sec"":153.02,""probe_id"":""Block 6_2_910f4535"",""probe_index"":2,""probe_schedule_id"":""910f4535-4150-4697-8fe0-9df7b1af574b"",""probe_planned_time_sec"":153.007,""video_id"":""V3"",""pause_reason"":""thought_probe"",""forced"":false}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,ee5e06cf-dd8a-4d39-8c6a-76809300a845,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893441.9893374,1789893441.9959,3081516,browser_calibrated,-0.0040624141693115234,1.399993896484375,,,,-455.49988746643066,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,153.02,1789893441.9959,1789893441.9893374,,Block 6_2_910f4535,2,910f4535-4150-4697-8fe0-9df7b1af574b,153.007,,,,,,thought_probe
attention_response,1789893445.4277377,2484.58,608242,6,6,,2,G07,B,bbbd_subtraction,attention_response,2,,0.0,0.0,,,,,,,"{""client_event_id"":""9d42cff9-27b8-4b9a-bf65-e5b664510e0c"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893445.4348,""client_monotonic_ms"":3084954.899999976,""event_timestamp"":1789893445.4277377,""clock_offset_sec"":-0.007062196731567383,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""attention_response"",""iso_time"":""2026-09-20T08:37:25.434Z"",""relative_ms"":248897,""video_time_sec"":153.02,""probe_id"":""Block 6_2_910f4535"",""probe_index"":2,""probe_schedule_id"":""910f4535-4150-4697-8fe0-9df7b1af574b"",""probe_planned_time_sec"":153.007,""video_id"":""V3"",""response"":2,""response_label"":""连续减7心算任务"",""probe_attention"":""OFF"",""response_time_ms"":3439}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,9d42cff9-27b8-4b9a-bf65-e5b664510e0c,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893445.4263375,1789893445.4348,3084954.899999976,browser_calibrated,-0.007062196731567383,1.3997554779052734,608241,621145,31,-1.4002323150634766,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,153.02,1789893445.4348,1789893445.4423375,621145,Block 6_2_910f4535,2,910f4535-4150-4697-8fe0-9df7b1af574b,153.007,2,连续减7心算任务,3439,,OFF,
confidence_response,1789893446.7670376,2486.224,608627,6,6,,2,G07,B,bbbd_subtraction,confidence_response,3,,0.0,0.0,,,,,,,"{""client_event_id"":""70cde189-da05-4da8-8f66-09e63b23d6aa"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893446.7740998,""client_monotonic_ms"":3086294.199999988,""event_timestamp"":1789893446.7670376,""clock_offset_sec"":-0.007062196731567383,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""confidence_response"",""iso_time"":""2026-09-20T08:37:26.774Z"",""relative_ms"":250237,""video_time_sec"":153.02,""probe_id"":""Block 6_2_910f4535"",""probe_index"":2,""probe_schedule_id"":""910f4535-4150-4697-8fe0-9df7b1af574b"",""probe_planned_time_sec"":153.007,""video_id"":""V3"",""response"":2,""confidence"":3,""response_time_ms"":1339}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,70cde189-da05-4da8-8f66-09e63b23d6aa,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893446.7703376,1789893446.7740998,3086294.199999988,browser_calibrated,-0.007062196731567383,1.3997554779052734,608622,621556,31,3.2999515533447266,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,153.02,1789893446.7740998,1789893446.7863376,621556,Block 6_2_910f4535,2,910f4535-4150-4697-8fe0-9df7b1af574b,153.007,,,1339,3,,
phase_change,1789893446.7719378,2486.24,608627,6,6,,2,G07,B,bbbd_subtraction,phase_change,video,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,fc2c65d5-8866-4ce1-8cbe-d85dffddfb37,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893446.7863376,1789893446.779,3086299.0999999642,browser_calibrated,-0.007062196731567383,1.3997554779052734,608626,621560,31,-1.6002655029296875,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,153.267,1789893446.779,1789893446.7863376,621560,,,,,,,,,,
video_resume,1789893446.7719378,2486.24,608627,6,6,,2,G07,B,bbbd_subtraction,video_resume,153.267,,0.0,0.0,,,,,,,"{""client_event_id"":""fc2c65d5-8866-4ce1-8cbe-d85dffddfb37"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893446.779,""client_monotonic_ms"":3086299.0999999642,""event_timestamp"":1789893446.7719378,""clock_offset_sec"":-0.007062196731567383,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""video_resume"",""iso_time"":""2026-09-20T08:37:26.779Z"",""relative_ms"":250242,""video_time_sec"":153.267,""probe_id"":""Block 6_2_910f4535"",""probe_index"":2,""probe_schedule_id"":""910f4535-4150-4697-8fe0-9df7b1af574b"",""probe_planned_time_sec"":153.007,""video_id"":""V3"",""pause_reason"":""thought_probe"",""resume_status"":""playing""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,fc2c65d5-8866-4ce1-8cbe-d85dffddfb37,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893446.7863376,1789893446.779,3086299.0999999642,browser_calibrated,-0.007062196731567383,1.3997554779052734,608626,621560,31,-1.6002655029296875,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,153.267,1789893446.779,1789893446.7863376,621560,Block 6_2_910f4535,,,,,,,,,thought_probe
eeg_dropout,1789893450.8793375,,609052,6,6,,2,G07,B,bbbd_subtraction,eeg_dropout,signal_lost,,0.0,0.0,,,,,,,absence_threshold_sec=2,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893450.8793375,,,server,,,,,,-2578.000068664551,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893450.8793375,,,,,,,,,,,eeg_dropout
phase_change,1789893451.3312376,,609052,6,6,,2,G07,B,bbbd_subtraction,phase_change,paused,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,bf6eaeb4-b637-4218-a3a6-dd7183b9a7a4,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893451.3323376,1789893451.3382998,3090858.399999976,browser_calibrated,-0.007062196731567383,1.3997554779052734,,,,-3029.900074005127,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,157.585,1789893451.3382998,1789893451.3323376,,,,,,,,,,,
video_pause,1789893451.3312376,,609052,6,6,,2,G07,B,bbbd_subtraction,video_pause,157.585,,0.0,0.0,,,,,,,"{""client_event_id"":""bf6eaeb4-b637-4218-a3a6-dd7183b9a7a4"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789893451.3382998,""client_monotonic_ms"":3090858.399999976,""event_timestamp"":1789893451.3312376,""clock_offset_sec"":-0.007062196731567383,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 6"",""counterbalance_group"":""G07"",""block_order"":""Block 6"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V3"",""topic_name"":""道德经主要讲的是什么"",""event_type"":""video_pause"",""iso_time"":""2026-09-20T08:37:31.338Z"",""relative_ms"":254801,""video_time_sec"":157.585,""pause_reason"":""eeg_dropout"",""reason"":""automatic_watchdog""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,bf6eaeb4-b637-4218-a3a6-dd7183b9a7a4,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789893451.3323376,1789893451.3382998,3090858.399999976,browser_calibrated,-0.007062196731567383,1.3997554779052734,,,,-3029.900074005127,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,157.585,1789893451.3382998,1789893451.3323376,,,,,,,,,,,eeg_dropout
device_disconnected,1789893452.4573376,,609052,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893452.4573376,,,server,,,,,,-4156.000137329102,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893452.4573376,,,,,,,,,,,
device_error,1789893462.8793375,,609052,6,6,,2,G07,B,bbbd_subtraction,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893462.8793375,,,server,,,,,,-14578.00006866455,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893462.8793375,,,,,,,,,,,
device_disconnected,1789893462.8793375,,609052,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893462.8793375,,,server,,,,,,-14578.00006866455,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893462.8793375,,,,,,,,,,,
device_error,1789893473.2543375,,609052,6,6,,2,G07,B,bbbd_subtraction,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893473.2543375,,,server,,,,,,-24953.00006866455,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893473.2543375,,,,,,,,,,,
device_disconnected,1789893473.2543375,,609052,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893473.2543375,,,server,,,,,,-24953.00006866455,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893473.2543375,,,,,,,,,,,
device_error,1789893481.0043375,,609052,6,6,,2,G07,B,bbbd_subtraction,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893481.0043375,,,server,,,,,,-32703.00006866455,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893481.0043375,,,,,,,,,,,
device_disconnected,1789893481.0043375,,609052,6,6,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893481.0043375,,,server,,,,,,-32703.00006866455,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893481.0043375,,,,,,,,,,,
device_connected,1789893485.7233374,,609052,6,6,,2,G07,B,bbbd_subtraction,device_connected,74:4D:BD:62:FD:8D,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789893485.7233374,,,server,,,,,,-37421.99993133545,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V3,B,,,1789893485.7233374,,,,,,,,,,,
